date,ticker,sector,direct_sentiment,sector_sentiment,direct_count,sector_count
2025-12-28,COMI,Banks,0.3333333333333333,0.5,9,2
2025-12-28,ADIB,Banks,0.0,0.36363636363636365,0,11
2025-12-28,CIEB,Banks,0.0,0.36363636363636365,0,11
2025-12-28,QNBA,Banks,0.0,0.36363636363636365,0,11
2025-12-28,FAIT,Banks,0.0,0.4,1,10
2025-12-28,TMGH,Real Estate,1.0,0.7777777777777778,1,9
2025-12-28,EMFD,Real Estate,0.0,0.8,0,10
2025-12-28,PHDC,Real Estate,0.0,0.8,0,10
2025-12-28,MASR,Real Estate,-1.0,1.0,1,9
2025-12-28,ORHD,Real Estate,0.0,0.8,0,10
2025-12-28,EGAL,Basic Resources,0.0,0.0,4,0
2025-12-28,ABUK,Basic Resources,0.0,0.0,0,4
2025-12-28,MFPC,Basic Resources,0.0,0.0,0,4
2025-12-28,SIDPEC,Basic Resources,0.0,0.0,0,4
2025-12-28,ESRS,Basic Resources,0.0,0.0,0,4
2025-12-28,HRHO,Non-Bank Financials,0.0,0.0,0,0
2025-12-28,BTFH,Non-Bank Financials,0.0,0.0,0,0
2025-12-28,FWRY,Non-Bank Financials,0.0,0.0,0,0
2025-12-28,EFIH,Non-Bank Financials,0.0,0.0,0,0
2025-12-28,CIRA,Non-Bank Financials,0.0,0.0,0,0
2025-12-28,EAST,Consumer,-0.16666666666666666,0.5,6,6
2025-12-28,JUFO,Consumer,0.0,0.16666666666666666,0,12
2025-12-28,ORWE,Consumer,0.0,0.18181818181818182,1,11
2025-12-28,AUTO,Consumer,0.5,0.0,4,8
2025-12-28,ETEL,Telecom,0.2571428571428571,0.0,35,0
2025-12-10,COMI,Banks,0.07142857142857142,-1.0,14,1
2025-12-10,ADIB,Banks,-1.0,0.07142857142857142,1,14
2025-12-10,CIEB,Banks,0.0,0.0,0,15
2025-12-10,QNBA,Banks,0.0,0.0,0,15
2025-12-10,FAIT,Banks,-1.0,0.15384615384615385,2,13
2025-12-10,TMGH,Real Estate,0.0,0.0,0,4
2025-12-10,EMFD,Real Estate,0.0,0.0,0,4
2025-12-10,PHDC,Real Estate,1.0,-0.3333333333333333,1,3
2025-12-10,MASR,Real Estate,-0.5,0.5,2,2
2025-12-10,ORHD,Real Estate,0.0,0.0,0,4
2025-12-10,EGAL,Basic Resources,-0.2,0.0,5,0
2025-12-10,ABUK,Basic Resources,0.0,-0.2,0,5
2025-12-10,MFPC,Basic Resources,0.0,-0.2,0,5
2025-12-10,SIDPEC,Basic Resources,0.0,-0.2,0,5
2025-12-10,ESRS,Basic Resources,0.0,-0.2,0,5
2025-12-10,HRHO,Non-Bank Financials,0.0,0.0,0,0
2025-12-10,BTFH,Non-Bank Financials,0.0,0.0,0,0
2025-12-10,FWRY,Non-Bank Financials,0.0,0.0,0,0
2025-12-10,EFIH,Non-Bank Financials,0.0,0.0,0,0
2025-12-10,CIRA,Non-Bank Financials,0.0,0.0,0,0
2025-12-10,EAST,Consumer,-0.2,-0.16666666666666666,15,6
2025-12-10,JUFO,Consumer,0.0,-0.19047619047619047,0,21
2025-12-10,ORWE,Consumer,0.0,-0.19047619047619047,0,21
2025-12-10,AUTO,Consumer,0.0,-0.2222222222222222,3,18
2025-12-10,ETEL,Telecom,-0.05970149253731343,0.0,67,0
2025-12-20,COMI,Banks,-0.2,0.0,5,0
2025-12-20,ADIB,Banks,0.0,-0.2,0,5
2025-12-20,CIEB,Banks,0.0,-0.2,0,5
2025-12-20,QNBA,Banks,0.0,-0.2,0,5
2025-12-20,FAIT,Banks,0.0,-0.2,0,5
2025-12-20,TMGH,Real Estate,0.0,0.0,0,0
2025-12-20,EMFD,Real Estate,0.0,0.0,0,0
2025-12-20,PHDC,Real Estate,0.0,0.0,0,0
2025-12-20,MASR,Real Estate,0.0,0.0,0,0
2025-12-20,ORHD,Real Estate,0.0,0.0,0,0
2025-12-20,EGAL,Basic Resources,0.0,0.0,2,0
2025-12-20,ABUK,Basic Resources,0.0,0.0,0,2
2025-12-20,MFPC,Basic Resources,0.0,0.0,0,2
2025-12-20,SIDPEC,Basic Resources,0.0,0.0,0,2
2025-12-20,ESRS,Basic Resources,0.0,0.0,0,2
2025-12-20,HRHO,Non-Bank Financials,0.0,0.0,0,0
2025-12-20,BTFH,Non-Bank Financials,0.0,0.0,0,0
2025-12-20,FWRY,Non-Bank Financials,0.0,0.0,0,0
2025-12-20,EFIH,Non-Bank Financials,0.0,0.0,0,0
2025-12-20,CIRA,Non-Bank Financials,0.0,0.0,0,0
2025-12-20,EAST,Consumer,-0.2222222222222222,-1.0,9,1
2025-12-20,JUFO,Consumer,0.0,-0.3,0,10
2025-12-20,ORWE,Consumer,0.0,-0.3,0,10
2025-12-20,AUTO,Consumer,0.0,-0.3,0,10
2025-12-20,ETEL,Telecom,-0.09090909090909091,0.0,22,0
2026-02-04,COMI,Banks,-0.06666666666666667,0.0,15,2
2026-02-04,ADIB,Banks,0.0,-0.058823529411764705,0,17
2026-02-04,CIEB,Banks,0.0,-0.058823529411764705,0,17
2026-02-04,QNBA,Banks,0.0,-0.058823529411764705,0,17
2026-02-04,FAIT,Banks,0.0,-0.058823529411764705,0,17
2026-02-04,TMGH,Real Estate,0.0,0.25,0,8
2026-02-04,EMFD,Real Estate,0.0,0.25,0,8
2026-02-04,PHDC,Real Estate,0.0,0.25,0,8
2026-02-04,MASR,Real Estate,0.0,0.2857142857142857,1,7
2026-02-04,ORHD,Real Estate,0.0,0.25,0,8
2026-02-04,EGAL,Basic Resources,-0.2,0.0,10,0
2026-02-04,ABUK,Basic Resources,0.0,-0.2,0,10
2026-02-04,MFPC,Basic Resources,0.0,-0.2,0,10
2026-02-04,SIDPEC,Basic Resources,0.0,-0.2,0,10
2026-02-04,ESRS,Basic Resources,0.0,-0.2,0,10
2026-02-04,HRHO,Non-Bank Financials,0.0,0.0,0,0
2026-02-04,BTFH,Non-Bank Financials,0.0,0.0,0,0
2026-02-04,FWRY,Non-Bank Financials,0.0,0.0,0,0
2026-02-04,EFIH,Non-Bank Financials,0.0,0.0,0,0
2026-02-04,CIRA,Non-Bank Financials,0.0,0.0,0,0
2026-02-04,EAST,Consumer,-0.36363636363636365,0.15384615384615385,22,13
2026-02-04,JUFO,Consumer,0.0,-0.17142857142857143,0,35
2026-02-04,ORWE,Consumer,0.0,-0.17142857142857143,0,35
2026-02-04,AUTO,Consumer,0.06666666666666667,-0.35,15,20
2026-02-04,ETEL,Telecom,-0.0684931506849315,0.0,73,0
2026-02-03,COMI,Banks,-0.09090909090909091,0.4,11,5
2026-02-03,ADIB,Banks,0.0,0.0625,0,16
2026-02-03,CIEB,Banks,0.0,0.0625,0,16
2026-02-03,QNBA,Banks,0.0,0.0625,0,16
2026-02-03,FAIT,Banks,0.0,0.06666666666666667,1,15
2026-02-03,TMGH,Real Estate,0.0,0.5,0,8
2026-02-03,EMFD,Real Estate,0.0,0.5,0,8
2026-02-03,PHDC,Real Estate,0.0,0.5,0,8
2026-02-03,MASR,Real Estate,0.5,0.5,4,4
2026-02-03,ORHD,Real Estate,0.0,0.5,0,8
2026-02-03,EGAL,Basic Resources,-0.2,1.0,5,1
2026-02-03,ABUK,Basic Resources,0.0,0.0,0,6
2026-02-03,MFPC,Basic Resources,0.0,0.0,0,6
2026-02-03,SIDPEC,Basic Resources,0.0,0.0,0,6
2026-02-03,ESRS,Basic Resources,0.0,0.0,0,6
2026-02-03,HRHO,Non-Bank Financials,0.0,0.0,0,0
2026-02-03,BTFH,Non-Bank Financials,0.0,0.0,0,0
2026-02-03,FWRY,Non-Bank Financials,0.0,0.0,0,0
2026-02-03,EFIH,Non-Bank Financials,0.0,0.0,0,0
2026-02-03,CIRA,Non-Bank Financials,0.0,0.0,0,0
2026-02-03,EAST,Consumer,-0.47368421052631576,0.6,19,5
2026-02-03,JUFO,Consumer,0.0,-0.25,0,24
2026-02-03,ORWE,Consumer,0.0,-0.25,0,24
2026-02-03,AUTO,Consumer,0.25,-0.35,4,20
2026-02-03,ETEL,Telecom,0.2028985507246377,0.0,69,0
2025-12-19,COMI,Banks,0.35714285714285715,-0.4,14,5
2025-12-19,ADIB,Banks,0.0,0.15789473684210525,0,19
2025-12-19,CIEB,Banks,0.0,0.15789473684210525,0,19
2025-12-19,QNBA,Banks,0.0,0.15789473684210525,0,19
2025-12-19,FAIT,Banks,-0.6666666666666666,0.3125,3,16
2025-12-19,TMGH,Real Estate,1.0,1.0,1,2
2025-12-19,EMFD,Real Estate,0.0,1.0,0,3
2025-12-19,PHDC,Real Estate,0.0,1.0,0,3
2025-12-19,MASR,Real Estate,0.0,1.0,0,3
2025-12-19,ORHD,Real Estate,0.0,1.0,0,3
2025-12-19,EGAL,Basic Resources,-0.18181818181818182,0.0,11,0
2025-12-19,ABUK,Basic Resources,0.0,-0.18181818181818182,0,11
2025-12-19,MFPC,Basic Resources,0.0,-0.18181818181818182,0,11
2025-12-19,SIDPEC,Basic Resources,0.0,-0.18181818181818182,0,11
2025-12-19,ESRS,Basic Resources,0.0,-0.18181818181818182,0,11
2025-12-19,HRHO,Non-Bank Financials,0.0,0.0,0,0
2025-12-19,BTFH,Non-Bank Financials,0.0,0.0,0,0
2025-12-19,FWRY,Non-Bank Financials,0.0,0.0,0,0
2025-12-19,EFIH,Non-Bank Financials,0.0,0.0,0,0
2025-12-19,CIRA,Non-Bank Financials,0.0,0.0,0,0
2025-12-19,EAST,Consumer,-0.05263157894736842,0.3,19,10
2025-12-19,JUFO,Consumer,0.0,0.06896551724137931,0,29
2025-12-19,ORWE,Consumer,0.0,0.07142857142857142,1,28
2025-12-19,AUTO,Consumer,0.0,0.07407407407407407,2,27
2025-12-19,ETEL,Telecom,0.22077922077922077,0.0,77,0
2025-12-06,COMI,Banks,0.0,-1.0,3,1
2025-12-06,ADIB,Banks,0.0,-0.25,0,4
2025-12-06,CIEB,Banks,0.0,-0.25,0,4
2025-12-06,QNBA,Banks,0.0,-0.25,0,4
2025-12-06,FAIT,Banks,-1.0,0.0,1,3
2025-12-06,TMGH,Real Estate,0.0,-0.5,0,2
2025-12-06,EMFD,Real Estate,0.0,-0.5,0,2
2025-12-06,PHDC,Real Estate,0.0,-0.5,0,2
2025-12-06,MASR,Real Estate,-0.5,0.0,2,0
2025-12-06,ORHD,Real Estate,0.0,-0.5,0,2
2025-12-06,EGAL,Basic Resources,-0.3333333333333333,0.0,3,0
2025-12-06,ABUK,Basic Resources,0.0,-0.3333333333333333,0,3
2025-12-06,MFPC,Basic Resources,0.0,-0.3333333333333333,0,3
2025-12-06,SIDPEC,Basic Resources,0.0,-0.3333333333333333,0,3
2025-12-06,ESRS,Basic Resources,0.0,-0.3333333333333333,0,3
2025-12-06,HRHO,Non-Bank Financials,0.0,0.0,0,0
2025-12-06,BTFH,Non-Bank Financials,0.0,0.0,0,0
2025-12-06,FWRY,Non-Bank Financials,0.0,0.0,0,0
2025-12-06,EFIH,Non-Bank Financials,0.0,0.0,0,0
2025-12-06,CIRA,Non-Bank Financials,0.0,0.0,0,0
2025-12-06,EAST,Consumer,-0.8,1.0,5,1
2025-12-06,JUFO,Consumer,0.0,-0.5,0,6
2025-12-06,ORWE,Consumer,1.0,-0.8,1,5
2025-12-06,AUTO,Consumer,0.0,-0.5,0,6
2025-12-06,ETEL,Telecom,-0.25,0.0,24,0
2025-12-04,COMI,Banks,0.5714285714285714,0.3333333333333333,7,3
2025-12-04,ADIB,Banks,0.0,0.5,0,10
2025-12-04,CIEB,Banks,0.0,0.5,0,10
2025-12-04,QNBA,Banks,0.0,0.5,0,10
2025-12-04,FAIT,Banks,0.0,0.5,0,10
2025-12-04,TMGH,Real Estate,0.0,0.5,0,2
2025-12-04,EMFD,Real Estate,0.0,0.5,0,2
2025-12-04,PHDC,Real Estate,0.0,0.5,0,2
2025-12-04,MASR,Real Estate,0.0,1.0,1,1
2025-12-04,ORHD,Real Estate,0.0,0.5,0,2
2025-12-04,EGAL,Basic Resources,0.0,0.0,3,0
2025-12-04,ABUK,Basic Resources,0.0,0.0,0,3
2025-12-04,MFPC,Basic Resources,0.0,0.0,0,3
2025-12-04,SIDPEC,Basic Resources,0.0,0.0,0,3
2025-12-04,ESRS,Basic Resources,0.0,0.0,0,3
2025-12-04,HRHO,Non-Bank Financials,0.0,0.0,0,0
2025-12-04,BTFH,Non-Bank Financials,0.0,0.0,0,0
2025-12-04,FWRY,Non-Bank Financials,0.0,0.0,0,0
2025-12-04,EFIH,Non-Bank Financials,0.0,0.0,0,0
2025-12-04,CIRA,Non-Bank Financials,0.0,0.0,0,0
2025-12-04,EAST,Consumer,0.5714285714285714,0.7142857142857143,7,7
2025-12-04,JUFO,Consumer,0.0,0.6428571428571429,0,14
2025-12-04,ORWE,Consumer,0.0,0.6428571428571429,0,14
2025-12-04,AUTO,Consumer,0.7142857142857143,0.5714285714285714,7,7
2025-12-04,ETEL,Telecom,0.22727272727272727,0.0,44,0
2025-12-05,COMI,Banks,-0.5,0.0,4,0
2025-12-05,ADIB,Banks,0.0,-0.5,0,4
2025-12-05,CIEB,Banks,0.0,-0.5,0,4
2025-12-05,QNBA,Banks,0.0,-0.5,0,4
2025-12-05,FAIT,Banks,0.0,-0.5,0,4
2025-12-05,TMGH,Real Estate,0.0,-0.3333333333333333,0,3
2025-12-05,EMFD,Real Estate,0.0,-0.3333333333333333,0,3
2025-12-05,PHDC,Real Estate,0.0,-0.3333333333333333,0,3
2025-12-05,MASR,Real Estate,-1.0,1.0,2,1
2025-12-05,ORHD,Real Estate,0.0,-0.3333333333333333,0,3
2025-12-05,EGAL,Basic Resources,-0.6666666666666666,0.0,3,0
2025-12-05,ABUK,Basic Resources,0.0,-0.6666666666666666,0,3
2025-12-05,MFPC,Basic Resources,0.0,-0.6666666666666666,0,3
2025-12-05,SIDPEC,Basic Resources,0.0,-0.6666666666666666,0,3
2025-12-05,ESRS,Basic Resources,0.0,-0.6666666666666666,0,3
2025-12-05,HRHO,Non-Bank Financials,0.0,0.0,0,0
2025-12-05,BTFH,Non-Bank Financials,0.0,0.0,0,0
2025-12-05,FWRY,Non-Bank Financials,0.0,0.0,0,0
2025-12-05,EFIH,Non-Bank Financials,0.0,0.0,0,0
2025-12-05,CIRA,Non-Bank Financials,0.0,0.0,0,0
2025-12-05,EAST,Consumer,-0.25,0.3333333333333333,8,3
2025-12-05,JUFO,Consumer,0.0,-0.09090909090909091,0,11
2025-12-05,ORWE,Consumer,0.0,-0.09090909090909091,0,11
2025-12-05,AUTO,Consumer,0.0,-0.1111111111111111,2,9
2025-12-05,ETEL,Telecom,-0.03125,0.0,32,0
2025-11-30,COMI,Banks,0.0,-0.6666666666666666,15,3
2025-11-30,ADIB,Banks,1.0,-0.17647058823529413,1,17
2025-11-30,CIEB,Banks,0.0,-0.1111111111111111,0,18
2025-11-30,QNBA,Banks,0.0,-0.1111111111111111,0,18
2025-11-30,FAIT,Banks,-0.6666666666666666,0.0,3,15
2025-11-30,TMGH,Real Estate,0.0,0.6666666666666666,0,6
2025-11-30,EMFD,Real Estate,0.0,0.6666666666666666,0,6
2025-11-30,PHDC,Real Estate,0.0,0.6666666666666666,0,6
2025-11-30,MASR,Real Estate,0.0,1.0,2,4
2025-11-30,ORHD,Real Estate,0.0,0.6666666666666666,0,6
2025-11-30,EGAL,Basic Resources,-0.2727272727272727,0.0,11,0
2025-11-30,ABUK,Basic Resources,0.0,-0.2727272727272727,0,11
2025-11-30,MFPC,Basic Resources,0.0,-0.2727272727272727,0,11
2025-11-30,SIDPEC,Basic Resources,0.0,-0.2727272727272727,0,11
2025-11-30,ESRS,Basic Resources,0.0,-0.2727272727272727,0,11
2025-11-30,HRHO,Non-Bank Financials,0.0,1.0,0,1
2025-11-30,BTFH,Non-Bank Financials,0.0,1.0,0,1
2025-11-30,FWRY,Non-Bank Financials,0.0,1.0,0,1
2025-11-30,EFIH,Non-Bank Financials,1.0,0.0,1,0
2025-11-30,CIRA,Non-Bank Financials,0.0,1.0,0,1
2025-11-30,EAST,Consumer,-0.125,0.5,16,2
2025-11-30,JUFO,Consumer,0.0,-0.05555555555555555,0,18
2025-11-30,ORWE,Consumer,0.0,-0.05555555555555555,0,18
2025-11-30,AUTO,Consumer,0.5,-0.125,2,16
2025-11-30,ETEL,Telecom,0.017241379310344827,0.0,58,0
2025-12-09,COMI,Banks,-0.06666666666666667,0.0,15,0
2025-12-09,ADIB,Banks,0.0,-0.06666666666666667,0,15
2025-12-09,CIEB,Banks,0.0,-0.06666666666666667,0,15
2025-12-09,QNBA,Banks,0.0,-0.06666666666666667,0,15
2025-12-09,FAIT,Banks,0.0,-0.06666666666666667,0,15
2025-12-09,TMGH,Real Estate,0.0,0.75,0,4
2025-12-09,EMFD,Real Estate,0.0,0.75,0,4
2025-12-09,PHDC,Real Estate,0.0,0.75,0,4
2025-12-09,MASR,Real Estate,0.0,1.0,1,3
2025-12-09,ORHD,Real Estate,1.0,0.6666666666666666,1,3
2025-12-09,EGAL,Basic Resources,0.0,0.0,6,0
2025-12-09,ABUK,Basic Resources,0.0,0.0,0,6
2025-12-09,MFPC,Basic Resources,0.0,0.0,0,6
2025-12-09,SIDPEC,Basic Resources,0.0,0.0,0,6
2025-12-09,ESRS,Basic Resources,0.0,0.0,0,6
2025-12-09,HRHO,Non-Bank Financials,0.0,0.0,0,0
2025-12-09,BTFH,Non-Bank Financials,0.0,0.0,0,0
2025-12-09,FWRY,Non-Bank Financials,0.0,0.0,0,0
2025-12-09,EFIH,Non-Bank Financials,0.0,0.0,0,0
2025-12-09,CIRA,Non-Bank Financials,0.0,0.0,0,0
2025-12-09,EAST,Consumer,-0.05555555555555555,0.4444444444444444,18,9
2025-12-09,JUFO,Consumer,0.0,0.1111111111111111,0,27
2025-12-09,ORWE,Consumer,0.0,0.1111111111111111,0,27
2025-12-09,AUTO,Consumer,0.3333333333333333,0.0,9,18
2025-12-09,ETEL,Telecom,0.1780821917808219,0.0,73,0
2026-02-08,COMI,Banks,0.5,1.0,8,1
2026-02-08,ADIB,Banks,0.0,0.5555555555555556,0,9
2026-02-08,CIEB,Banks,0.0,0.5555555555555556,0,9
2026-02-08,QNBA,Banks,0.0,0.5555555555555556,0,9
2026-02-08,FAIT,Banks,0.0,0.5555555555555556,0,9
2026-02-08,TMGH,Real Estate,0.0,0.3333333333333333,0,3
2026-02-08,EMFD,Real Estate,0.0,0.3333333333333333,0,3
2026-02-08,PHDC,Real Estate,0.0,0.3333333333333333,0,3
2026-02-08,MASR,Real Estate,0.3333333333333333,0.0,3,0
2026-02-08,ORHD,Real Estate,0.0,0.3333333333333333,0,3
2026-02-08,EGAL,Basic Resources,0.0,0.0,4,0
2026-02-08,ABUK,Basic Resources,0.0,0.0,0,4
2026-02-08,MFPC,Basic Resources,0.0,0.0,0,4
2026-02-08,SIDPEC,Basic Resources,0.0,0.0,0,4
2026-02-08,ESRS,Basic Resources,0.0,0.0,0,4
2026-02-08,HRHO,Non-Bank Financials,0.0,0.0,0,0
2026-02-08,BTFH,Non-Bank Financials,0.0,0.0,0,0
2026-02-08,FWRY,Non-Bank Financials,0.0,0.0,0,0
2026-02-08,EFIH,Non-Bank Financials,0.0,0.0,0,0
2026-02-08,CIRA,Non-Bank Financials,0.0,0.0,0,0
2026-02-08,EAST,Consumer,-1.0,1.0,2,1
2026-02-08,JUFO,Consumer,0.0,-0.3333333333333333,0,3
2026-02-08,ORWE,Consumer,0.0,-0.3333333333333333,0,3
2026-02-08,AUTO,Consumer,1.0,-1.0,1,2
2026-02-08,ETEL,Telecom,0.22727272727272727,0.0,22,0
2025-12-03,COMI,Banks,0.0,1.0,8,1
2025-12-03,ADIB,Banks,0.0,0.1111111111111111,0,9
2025-12-03,CIEB,Banks,0.0,0.1111111111111111,0,9
2025-12-03,QNBA,Banks,0.0,0.1111111111111111,0,9
2025-12-03,FAIT,Banks,0.0,0.1111111111111111,0,9
2025-12-03,TMGH,Real Estate,0.0,-1.0,0,1
2025-12-03,EMFD,Real Estate,0.0,-1.0,0,1
2025-12-03,PHDC,Real Estate,0.0,-1.0,0,1
2025-12-03,MASR,Real Estate,0.0,-1.0,0,1
2025-12-03,ORHD,Real Estate,0.0,-1.0,0,1
2025-12-03,EGAL,Basic Resources,0.0,0.0,2,0
2025-12-03,ABUK,Basic Resources,0.0,0.0,0,2
2025-12-03,MFPC,Basic Resources,0.0,0.0,0,2
2025-12-03,SIDPEC,Basic Resources,0.0,0.0,0,2
2025-12-03,ESRS,Basic Resources,0.0,0.0,0,2
2025-12-03,HRHO,Non-Bank Financials,0.0,0.0,0,0
2025-12-03,BTFH,Non-Bank Financials,0.0,0.0,0,0
2025-12-03,FWRY,Non-Bank Financials,0.0,0.0,0,0
2025-12-03,EFIH,Non-Bank Financials,0.0,0.0,0,0
2025-12-03,CIRA,Non-Bank Financials,0.0,0.0,0,0
2025-12-03,EAST,Consumer,-0.6,0.5,5,2
2025-12-03,JUFO,Consumer,0.0,-0.2857142857142857,0,7
2025-12-03,ORWE,Consumer,0.0,-0.3333333333333333,1,6
2025-12-03,AUTO,Consumer,-1.0,-0.16666666666666666,1,6
2025-12-03,ETEL,Telecom,0.037037037037037035,0.0,27,0
2025-11-28,COMI,Banks,0.6666666666666666,0.5714285714285714,33,7
2025-11-28,ADIB,Banks,0.0,0.6666666666666666,1,39
2025-11-28,CIEB,Banks,0.0,0.65,0,40
2025-11-28,QNBA,Banks,0.0,0.65,0,40
2025-11-28,FAIT,Banks,0.0,0.6666666666666666,1,39
2025-11-28,TMGH,Real Estate,1.0,0.875,4,24
2025-11-28,EMFD,Real Estate,1.0,0.8888888888888888,1,27
2025-11-28,PHDC,Real Estate,1.0,0.8888888888888888,1,27
2025-11-28,MASR,Real Estate,0.5,0.9230769230769231,2,26
2025-11-28,ORHD,Real Estate,0.0,0.8928571428571429,0,28
2025-11-28,EGAL,Basic Resources,0.2222222222222222,1.0,9,1
2025-11-28,ABUK,Basic Resources,0.0,0.3,0,10
2025-11-28,MFPC,Basic Resources,0.0,0.3,0,10
2025-11-28,SIDPEC,Basic Resources,0.0,0.3,0,10
2025-11-28,ESRS,Basic Resources,1.0,0.2222222222222222,1,9
2025-11-28,HRHO,Non-Bank Financials,0.0,0.0,0,0
2025-11-28,BTFH,Non-Bank Financials,0.0,0.0,0,0
2025-11-28,FWRY,Non-Bank Financials,0.0,0.0,0,0
2025-11-28,EFIH,Non-Bank Financials,0.0,0.0,0,0
2025-11-28,CIRA,Non-Bank Financials,0.0,0.0,0,0
2025-11-28,EAST,Consumer,0.5757575757575758,0.8095238095238095,33,21
2025-11-28,JUFO,Consumer,0.0,0.6666666666666666,0,54
2025-11-28,ORWE,Consumer,0.0,0.6666666666666666,0,54
2025-11-28,AUTO,Consumer,0.9444444444444444,0.5277777777777778,18,36
2025-11-28,ETEL,Telecom,0.6666666666666666,1.0,177,1
2026-02-02,COMI,Banks,0.42857142857142855,0.0,14,0
2026-02-02,ADIB,Banks,-1.0,0.5384615384615384,1,13
2026-02-02,CIEB,Banks,0.0,0.42857142857142855,0,14
2026-02-02,QNBA,Banks,0.0,0.42857142857142855,0,14
2026-02-02,FAIT,Banks,0.0,0.42857142857142855,0,14
2026-02-02,TMGH,Real Estate,0.0,1.0,0,6
2026-02-02,EMFD,Real Estate,0.0,1.0,0,6
2026-02-02,PHDC,Real Estate,0.0,1.0,0,6
2026-02-02,MASR,Real Estate,0.0,1.0,0,6
2026-02-02,ORHD,Real Estate,0.0,1.0,0,6
2026-02-02,EGAL,Basic Resources,1.0,-1.0,2,1
2026-02-02,ABUK,Basic Resources,0.0,0.3333333333333333,0,3
2026-02-02,MFPC,Basic Resources,0.0,0.3333333333333333,0,3
2026-02-02,SIDPEC,Basic Resources,0.0,0.3333333333333333,0,3
2026-02-02,ESRS,Basic Resources,0.0,0.3333333333333333,0,3
2026-02-02,HRHO,Non-Bank Financials,0.0,0.0,0,0
2026-02-02,BTFH,Non-Bank Financials,0.0,0.0,0,0
2026-02-02,FWRY,Non-Bank Financials,0.0,0.0,0,0
2026-02-02,EFIH,Non-Bank Financials,0.0,0.0,0,0
2026-02-02,CIRA,Non-Bank Financials,0.0,0.0,0,0
2026-02-02,EAST,Consumer,-0.3684210526315789,0.4,19,10
2026-02-02,JUFO,Consumer,0.0,-0.10344827586206896,0,29
2026-02-02,ORWE,Consumer,0.0,-0.10344827586206896,0,29
2026-02-02,AUTO,Consumer,0.5555555555555556,-0.4,9,20
2026-02-02,ETEL,Telecom,0.06521739130434782,0.0,46,0
2026-02-06,COMI,Banks,-0.2857142857142857,0.0,7,3
2026-02-06,ADIB,Banks,0.0,-0.2,0,10
2026-02-06,CIEB,Banks,0.0,-0.2,0,10
2026-02-06,QNBA,Banks,0.0,-0.2,0,10
2026-02-06,FAIT,Banks,0.0,-0.2222222222222222,1,9
2026-02-06,TMGH,Real Estate,0.0,0.0,0,1
2026-02-06,EMFD,Real Estate,0.0,0.0,0,1
2026-02-06,PHDC,Real Estate,0.0,0.0,0,1
2026-02-06,MASR,Real Estate,0.0,0.0,1,0
2026-02-06,ORHD,Real Estate,0.0,0.0,0,1
2026-02-06,EGAL,Basic Resources,-0.8,0.0,5,0
2026-02-06,ABUK,Basic Resources,0.0,-0.8,0,5
2026-02-06,MFPC,Basic Resources,0.0,-0.8,0,5
2026-02-06,SIDPEC,Basic Resources,0.0,-0.8,0,5
2026-02-06,ESRS,Basic Resources,0.0,-0.8,0,5
2026-02-06,HRHO,Non-Bank Financials,0.0,0.0,0,0
2026-02-06,BTFH,Non-Bank Financials,0.0,0.0,0,0
2026-02-06,FWRY,Non-Bank Financials,0.0,0.0,0,0
2026-02-06,EFIH,Non-Bank Financials,0.0,0.0,0,0
2026-02-06,CIRA,Non-Bank Financials,0.0,0.0,0,0
2026-02-06,EAST,Consumer,0.0,-0.5555555555555556,9,9
2026-02-06,JUFO,Consumer,0.0,-0.2777777777777778,0,18
2026-02-06,ORWE,Consumer,-1.0,-0.23529411764705882,1,17
2026-02-06,AUTO,Consumer,-0.4444444444444444,-0.1111111111111111,9,9
2026-02-06,ETEL,Telecom,-0.09302325581395349,0.0,43,0
2025-12-22,COMI,Banks,-1.0,0.0,1,0
2025-12-22,ADIB,Banks,0.0,-1.0,0,1
2025-12-22,CIEB,Banks,0.0,-1.0,0,1
2025-12-22,QNBA,Banks,0.0,-1.0,0,1
2025-12-22,FAIT,Banks,0.0,-1.0,0,1
2025-12-22,TMGH,Real Estate,0.0,0.0,0,0
2025-12-22,EMFD,Real Estate,0.0,0.0,0,0
2025-12-22,PHDC,Real Estate,0.0,0.0,0,0
2025-12-22,MASR,Real Estate,0.0,0.0,0,0
2025-12-22,ORHD,Real Estate,0.0,0.0,0,0
2025-12-22,EGAL,Basic Resources,0.0,0.0,0,0
2025-12-22,ABUK,Basic Resources,0.0,0.0,0,0
2025-12-22,MFPC,Basic Resources,0.0,0.0,0,0
2025-12-22,SIDPEC,Basic Resources,0.0,0.0,0,0
2025-12-22,ESRS,Basic Resources,0.0,0.0,0,0
2025-12-22,HRHO,Non-Bank Financials,0.0,0.0,0,0
2025-12-22,BTFH,Non-Bank Financials,0.0,0.0,0,0
2025-12-22,FWRY,Non-Bank Financials,0.0,0.0,0,0
2025-12-22,EFIH,Non-Bank Financials,0.0,0.0,0,0
2025-12-22,CIRA,Non-Bank Financials,0.0,0.0,0,0
2025-12-22,EAST,Consumer,-1.0,0.0,1,0
2025-12-22,JUFO,Consumer,0.0,-1.0,0,1
2025-12-22,ORWE,Consumer,0.0,-1.0,0,1
2025-12-22,AUTO,Consumer,-1.0,0.0,1,0
2025-12-22,ETEL,Telecom,0.0,0.0,4,0
2025-12-12,COMI,Banks,-0.16666666666666666,1.0,6,1
2025-12-12,ADIB,Banks,0.0,0.0,0,7
